##天赋ID,唯一ID,Type(1-经济天赋，2-战斗天赋）,天赋名(自用）,天赋等级,等级上限,前置天赋（天赋1#天赋2#天赋3..）,BUFFID,BUFF值（万分比）,名称文本,说明文本,ICON,脚标
ID,UID,Type,Name,Level,INT_MaxLevel,INT_PreTech1ID,INT_Param1,INT_Param2,STR_LcT,STR_LcD,STR_PIC,Icon_Small
12130,21,1,0,30,50,12129,158,1500,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12131,21,1,0,31,50,12130,158,1550,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12132,21,1,0,32,50,12131,158,1600,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12133,21,1,0,33,50,12132,158,1650,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12134,21,1,0,34,50,12133,158,1700,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12135,21,1,0,35,50,12134,158,1750,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12136,21,1,0,36,50,12135,158,1800,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12137,21,1,0,37,50,12136,158,1850,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12138,21,1,0,38,50,12137,158,1900,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12139,21,1,0,39,50,12138,158,1950,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12140,21,1,0,40,50,12139,158,2000,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12141,21,1,0,41,50,12140,158,2050,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12142,21,1,0,42,50,12141,158,2100,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12143,21,1,0,43,50,12142,158,2150,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12144,21,1,0,44,50,12143,158,2200,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12145,21,1,0,45,50,12144,158,2250,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12146,21,1,0,46,50,12145,158,2300,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12147,21,1,0,47,50,12146,158,2350,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12148,21,1,0,48,50,12147,158,2400,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12149,21,1,0,49,50,12148,158,2450,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12150,21,1,0,50,50,12149,158,2500,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
22201,22,2,粮食产量I,1,15,0,168,200,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22202,22,2,0,2,15,22201,168,400,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22203,22,2,0,3,15,22202,168,600,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22204,22,2,0,4,15,22203,168,800,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22205,22,2,0,5,15,22204,168,1000,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22206,22,2,0,6,15,22205,168,1200,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22207,22,2,0,7,15,22206,168,1400,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22208,22,2,0,8,15,22207,168,1600,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22209,22,2,0,9,15,22208,168,1800,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22210,22,2,0,10,15,22209,168,2000,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22211,22,2,0,11,15,22210,168,2200,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22212,22,2,0,12,15,22211,168,2400,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22213,22,2,0,13,15,22212,168,2600,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22214,22,2,0,14,15,22213,168,2800,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22215,22,2,0,15,15,22214,168,3000,LC_COMMON_TALENT_NAME_22,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22301,23,2,岩石产量I,1,15,22203,169,100,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22302,23,2,0,2,15,22301,169,200,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22303,23,2,0,3,15,22302,169,400,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22304,23,2,0,4,15,22303,169,600,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22305,23,2,0,5,15,22304,169,900,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22306,23,2,0,6,15,22305,169,1200,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22307,23,2,0,7,15,22306,169,1800,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22308,23,2,0,8,15,22307,169,2400,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22309,23,2,0,9,15,22308,169,3000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22310,23,2,0,10,15,22309,169,4000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22311,23,2,0,11,15,22310,169,5000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22312,23,2,0,12,15,22311,169,6000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22313,23,2,0,13,15,22312,169,7000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22314,23,2,0,14,15,22313,169,8000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22315,23,2,0,15,15,22314,169,9000,LC_COMMON_TALENT_NAME_23,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
22401,24,2,建造速度I,1,10,22303,179,100,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22402,24,2,0,2,10,22401,179,200,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22403,24,2,0,3,10,22402,179,400,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22404,24,2,0,4,10,22403,179,600,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22405,24,2,0,5,10,22404,179,900,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22406,24,2,0,6,10,22405,179,1200,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22407,24,2,0,7,10,22406,179,1800,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22408,24,2,0,8,10,22407,179,2400,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22409,24,2,0,9,10,22408,179,3000,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22410,24,2,0,10,10,22409,179,4000,LC_COMMON_TALENT_NAME_24,LC_COMMON_BUFF_TYPE_179,icon_Researchspeed.png,icon_research_lv1.png
22501,25,2,研究速度I,1,10,22403,178,100,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22502,25,2,0,2,10,22501,178,200,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22503,25,2,0,3,10,22502,178,400,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22504,25,2,0,4,10,22503,178,600,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22505,25,2,0,5,10,22504,178,900,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22506,25,2,0,6,10,22505,178,1200,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22507,25,2,0,7,10,22506,178,1800,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22508,25,2,0,8,10,22507,178,2400,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22509,25,2,0,9,10,22508,178,3000,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22510,25,2,0,10,10,22509,178,4000,LC_COMMON_TALENT_NAME_25,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
22601,26,2,木材产量I,1,15,22303,170,100,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22602,26,2,0,2,15,22601,170,200,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22603,26,2,0,3,15,22602,170,400,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22604,26,2,0,4,15,22603,170,600,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22605,26,2,0,5,15,22604,170,900,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22606,26,2,0,6,15,22605,170,1200,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22607,26,2,0,7,15,22606,170,1800,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22608,26,2,0,8,15,22607,170,2400,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22609,26,2,0,9,15,22608,170,3000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22610,26,2,0,10,15,22609,170,4000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22611,26,2,0,11,15,22610,170,5000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22612,26,2,0,12,15,22611,170,6000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22613,26,2,0,13,15,22612,170,7000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22614,26,2,0,14,15,22613,170,8000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22615,26,2,0,15,15,22614,170,9000,LC_COMMON_TALENT_NAME_26,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
22701,27,2,铁矿产量I,1,15,22603,171,100,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22702,27,2,0,2,15,22701,171,200,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22703,27,2,0,3,15,22702,171,400,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22704,27,2,0,4,15,22703,171,600,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22705,27,2,0,5,15,22704,171,900,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22706,27,2,0,6,15,22705,171,1200,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22707,27,2,0,7,15,22706,171,1800,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22708,27,2,0,8,15,22707,171,2400,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22709,27,2,0,9,15,22708,171,3000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22710,27,2,0,10,15,22709,171,4000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22711,27,2,0,11,15,22710,171,5000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22712,27,2,0,12,15,22711,171,6000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22713,27,2,0,13,15,22712,171,7000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22714,27,2,0,14,15,22713,171,8000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22715,27,2,0,15,15,22714,171,9000,LC_COMMON_TALENT_NAME_27,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
22801,28,2,金币产量I,1,15,22703,172,100,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22802,28,2,0,2,15,22801,172,200,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22803,28,2,0,3,15,22802,172,400,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22804,28,2,0,4,15,22803,172,600,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22805,28,2,0,5,15,22804,172,900,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22806,28,2,0,6,15,22805,172,1200,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22807,28,2,0,7,15,22806,172,1800,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22808,28,2,0,8,15,22807,172,2400,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22809,28,2,0,9,15,22808,172,3000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22810,28,2,0,10,15,22809,172,4000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22811,28,2,0,11,15,22810,172,5000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22812,28,2,0,12,15,22811,172,6000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22813,28,2,0,13,15,22812,172,7000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22814,28,2,0,14,15,22813,172,8000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22815,28,2,0,15,15,22814,172,9000,LC_COMMON_TALENT_NAME_28,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
22901,29,2,粮食产量II,1,20,22603,168,200,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22902,29,2,0,2,20,22901,168,400,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22903,29,2,0,3,20,22902,168,600,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22904,29,2,0,4,20,22903,168,800,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22905,29,2,0,5,20,22904,168,1000,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22906,29,2,0,6,20,22905,168,1200,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22907,29,2,0,7,20,22906,168,1400,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22908,29,2,0,8,20,22907,168,1600,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22909,29,2,0,9,20,22908,168,1800,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22910,29,2,0,10,20,22909,168,2000,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22911,29,2,0,11,20,22910,168,2200,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22912,29,2,0,12,20,22911,168,2400,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22913,29,2,0,13,20,22912,168,2600,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22914,29,2,0,14,20,22913,168,2800,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22915,29,2,0,15,20,22914,168,3000,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22916,29,2,0,16,20,22915,168,3200,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22917,29,2,0,17,20,22916,168,3400,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22918,29,2,0,18,20,22917,168,3600,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22919,29,2,0,19,20,22918,168,3800,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
22920,29,2,0,20,20,22919,168,4000,LC_COMMON_TALENT_NAME_29,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23001,30,2,负重I,1,15,22905,136,100,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23002,30,2,0,2,15,23001,136,200,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23003,30,2,0,3,15,23002,136,400,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23004,30,2,0,4,15,23003,136,600,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23005,30,2,0,5,15,23004,136,900,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23006,30,2,0,6,15,23005,136,1200,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23007,30,2,0,7,15,23006,136,1800,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23008,30,2,0,8,15,23007,136,2400,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23009,30,2,0,9,15,23008,136,3000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23010,30,2,0,10,15,23009,136,4000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23011,30,2,0,11,15,23010,136,5000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23012,30,2,0,12,15,23011,136,6000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23013,30,2,0,13,15,23012,136,7000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23014,30,2,0,14,15,23013,136,8000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23015,30,2,0,15,15,23014,136,9000,LC_COMMON_TALENT_NAME_30,LC_COMMON_BUFF_TYPE_136,icon_research_Construction.png,icon_research_lv1.png
23101,31,2,采集速度I,1,15,23005,135,100,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23102,31,2,0,2,15,23101,135,200,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23103,31,2,0,3,15,23102,135,400,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23104,31,2,0,4,15,23103,135,600,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23105,31,2,0,5,15,23104,135,900,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23106,31,2,0,6,15,23105,135,1200,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23107,31,2,0,7,15,23106,135,1800,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23108,31,2,0,8,15,23107,135,2400,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23109,31,2,0,9,15,23108,135,3000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23110,31,2,0,10,15,23109,135,4000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23111,31,2,0,11,15,23110,135,5000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23112,31,2,0,12,15,23111,135,6000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23113,31,2,0,13,15,23112,135,7000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23114,31,2,0,14,15,23113,135,8000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23115,31,2,0,15,15,23114,135,9000,LC_COMMON_TALENT_NAME_31,LC_COMMON_BUFF_TYPE_135,icon_research_Construction.png,icon_research_lv1.png
23201,32,2,岩石产量II,1,20,22905,169,100,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
