##技能ID（Type*100+lv）,INT_Type,名称,说明,所属大类,等级,等级上限,需求建筑等级,前置研究ID,粮食需求,石头需求,木材需求,铁矿需求,金币需求,道具需求1（ID#数量）,效果ID（BuffID）,效果值,研究时间（秒）,领主经验,战斗力,名字文本,描述文本,升级数值类型：0不显示，1绝对值，2百分数,图标,脚标
ID,Type,Desc,DEC,Class,Level,MaxLevel,BuildLevelReq,PreTech1ID,FoodReq,StoneReq,WoodReq,IronReq,CoinReq,Item1Req,Param1,Param2,Time,ExpAward,PowerAward,STR_LcT,STR_LcD,TYPE,Icon,Icon_Small
31208,312,0,0,3,8,10,21,30708,3520000,3520000,2640000,2640000,4882810,0,128,18000,3990710,320000,244125,LC_RESEARCH_Economy_312,LC_RESEARCH_Economy_305_D,2,icon_college_eoc_02,0
31209,312,0,0,3,9,10,23,30709,7040000,7040000,5280000,5280000,12207025,0,128,24000,8779560,360000,610310,LC_RESEARCH_Economy_312,LC_RESEARCH_Economy_305_D,2,icon_college_eoc_02,0
31210,312,0,0,3,10,10,25,30710,14080000,14080000,10560000,10560000,30517560,0,128,40000,19315030,400000,1525775,LC_RESEARCH_Economy_312,LC_RESEARCH_Economy_305_D,2,icon_college_eoc_02,0
31301,313,加固III,提高城墙耐久,3,1,10,10,31001#31101#31201,27500,27500,20625,20625,8000,0,122,1500,16000,40000,400,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31302,313,0,0,3,2,10,10,0,55000,55000,41250,41250,20000,0,122,4000,35200,80000,1000,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31303,313,0,0,3,3,10,12,0,110000,110000,82500,82500,50000,0,122,8000,77440,120000,2500,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31304,313,0,0,3,4,10,14,31004#31104#31204,220000,220000,165000,165000,125000,0,122,15000,170360,160000,6250,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31305,313,0,0,3,5,10,16,0,440000,440000,330000,330000,312500,0,122,25000,374790,200000,15625,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31306,313,0,0,3,6,10,18,0,880000,880000,660000,660000,781250,0,122,38000,824530,240000,39060,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31307,313,0,0,3,7,10,20,0,1760000,1760000,1320000,1320000,1953125,0,122,55000,1813960,280000,97650,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31308,313,0,0,3,8,10,22,31008#31108#31208,3520000,3520000,2640000,2640000,4882810,0,122,75000,3990710,320000,244125,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31309,313,0,0,3,9,10,24,31009#31109#31209,7040000,7040000,5280000,5280000,12207025,0,122,100000,8779560,360000,610310,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31310,313,0,0,3,10,10,25,31010#31110#31210,14080000,14080000,10560000,10560000,30517560,0,122,150000,19315030,400000,1525775,LC_RESEARCH_Economy_313,LC_RESEARCH_Economy_302_D,1,icon_college_eoc_02,0
31401,314,城墙修复II,加快城墙耐久恢复速度,3,1,10,16,31301,27500,27500,20625,20625,8000,0,124,100,16000,40000,400,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31402,314,0,0,3,2,10,17,0,55000,55000,41250,41250,20000,0,124,200,35200,80000,1000,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31403,314,0,0,3,3,10,18,31303,110000,110000,82500,82500,50000,0,124,300,77440,120000,2500,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31404,314,0,0,3,4,10,19,0,220000,220000,165000,165000,125000,0,124,400,170360,160000,6250,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31405,314,0,0,3,5,10,20,31305,440000,440000,330000,330000,312500,0,124,500,374790,200000,15625,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31406,314,0,0,3,6,10,21,0,880000,880000,660000,660000,781250,0,124,600,824530,240000,39060,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31407,314,0,0,3,7,10,22,31307,1760000,1760000,1320000,1320000,1953125,0,124,700,1813960,280000,97650,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31408,314,0,0,3,8,10,23,30608,3520000,3520000,2640000,2640000,4882810,0,124,800,3990710,320000,244125,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31409,314,0,0,3,9,10,24,30609,7040000,7040000,5280000,5280000,12207025,0,124,1000,8779560,360000,610310,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31410,314,0,0,3,10,10,25,30610,14080000,14080000,10560000,10560000,30517560,0,124,2000,19315030,400000,1525775,LC_RESEARCH_Economy_307,LC_RESEARCH_Economy_307_D,2,icon_college_eoc_02,0
31501,315,城墙防御力II,百分比提高城墙防御,3,1,10,16,31401,27500,27500,20625,20625,8000,0,125,200,16000,40000,400,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31502,315,0,0,3,2,10,17,0,55000,55000,41250,41250,20000,0,125,400,35200,80000,1000,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31503,315,0,0,3,3,10,18,31403,110000,110000,82500,82500,50000,0,125,600,77440,120000,2500,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31504,315,0,0,3,4,10,19,0,220000,220000,165000,165000,125000,0,125,800,170360,160000,6250,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31505,315,0,0,3,5,10,20,31405,440000,440000,330000,330000,312500,0,125,1000,374790,200000,15625,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31506,315,0,0,3,6,10,21,31406,880000,880000,660000,660000,781250,0,125,1200,824530,240000,39060,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31507,315,0,0,3,7,10,22,31407,1760000,1760000,1320000,1320000,1953125,0,125,1400,1813960,280000,97650,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31508,315,0,0,3,8,10,23,31408,3520000,3520000,2640000,2640000,4882810,0,125,1600,3990710,320000,244125,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31509,315,0,0,3,9,10,24,31409,7040000,7040000,5280000,5280000,12207025,0,125,2000,8779560,360000,610310,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31510,315,0,0,3,10,10,25,31410,14080000,14080000,10560000,10560000,30517560,0,125,5000,19315030,400000,1525775,LC_RESEARCH_Economy_315,LC_RESEARCH_Economy_308_D,2,icon_college_eoc_02,0
31601,316,城墙耐久度II,百分比提高城墙耐久,3,1,10,18,31401,33000,33000,24750,24750,9600,0,123,50,24000,60000,600,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31602,316,0,0,3,2,10,18,0,66000,66000,49500,49500,24000,0,123,100,52800,120000,1500,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31603,316,0,0,3,3,10,19,31403,132000,132000,99000,99000,60000,0,123,150,116160,180000,3750,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31604,316,0,0,3,4,10,20,0,264000,264000,198000,198000,150000,0,123,200,255540,240000,9375,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31605,316,0,0,3,5,10,22,31405,528000,528000,396000,396000,375000,0,123,250,562185,300000,23437,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31606,316,0,0,3,6,10,23,31406,1056000,1056000,792000,792000,937500,0,123,300,1236795,360000,58590,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31607,316,0,0,3,7,10,23,31407,2112000,2112000,1584000,1584000,2343750,0,123,350,2720940,420000,146475,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31608,316,0,0,3,8,10,24,31408,4224000,4224000,3168000,3168000,5859372,0,123,400,5986065,480000,366187,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31609,316,0,0,3,9,10,24,31409,8448000,8448000,6336000,6336000,14648430,0,123,500,13169340,540000,915465,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
31610,316,0,0,3,10,10,25,31410,16896000,16896000,12672000,12672000,36621072,0,123,1000,28972545,600000,2288662,LC_RESEARCH_Economy_316,LC_RESEARCH_Economy_309_D,2,icon_college_eoc_02,0
40101,401,箭楼,解锁箭楼,4,1,1,1,0,27500,27500,20625,20625,8000,0,215,1,16200,30000,1000,LC_BUILD_ArrowBuilding_Name,LC_COMMON_BUFF_TYPE_215,1,icon_college_eoc_02,0
40201,402,投石车防御I,投石车防御加成,4,1,10,1,40101,27500,27500,20625,20625,8000,0,151,50,16200,30000,1000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40202,402,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,151,100,35640,60000,2000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40203,402,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,151,150,78400,90000,4000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40204,402,0,0,4,4,10,7,0,220000,220000,165000,165000,125000,0,151,200,172480,120000,8000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40205,402,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,151,250,379450,150000,16000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40206,402,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,151,300,834790,180000,32000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40207,402,0,0,4,7,10,13,0,1760000,1760000,1320000,1320000,1953125,0,151,350,1836530,210000,64000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40208,402,0,0,4,8,10,15,0,3520000,3520000,2640000,2640000,4882810,0,151,400,4040360,240000,128000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40209,402,0,0,4,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,151,450,8888790,270000,256000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40210,402,0,0,4,10,10,19,0,14080000,14080000,10560000,10560000,30517560,0,151,500,19555330,300000,512000,LC_RESEARCH_Economy_402,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
40301,403,投石车攻击I,投石车攻击加成,4,1,10,1,40101,27500,27500,20625,20625,8000,0,150,50,16200,30000,1000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40302,403,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,150,100,35640,60000,2000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40303,403,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,150,150,78400,90000,4000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40304,403,0,0,4,4,10,7,0,220000,220000,165000,165000,125000,0,150,200,172480,120000,8000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40305,403,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,150,250,379450,150000,16000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40306,403,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,150,300,834790,180000,32000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40307,403,0,0,4,7,10,13,0,1760000,1760000,1320000,1320000,1953125,0,150,350,1836530,210000,64000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40308,403,0,0,4,8,10,15,0,3520000,3520000,2640000,2640000,4882810,0,150,400,4040360,240000,128000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40309,403,0,0,4,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,150,450,8888790,270000,256000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40310,403,0,0,4,10,10,19,0,14080000,14080000,10560000,10560000,30517560,0,150,500,19555330,300000,512000,LC_RESEARCH_Economy_403,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
40401,404,投石车生命I,投石车生命加成,4,1,10,1,40101,27500,27500,20625,20625,8000,0,152,50,16200,30000,1000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40402,404,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,152,100,35640,60000,2000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40403,404,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,152,150,78400,90000,4000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40404,404,0,0,4,4,10,7,0,220000,220000,165000,165000,125000,0,152,200,172480,120000,8000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40405,404,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,152,250,379450,150000,16000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40406,404,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,152,300,834790,180000,32000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40407,404,0,0,4,7,10,13,0,1760000,1760000,1320000,1320000,1953125,0,152,350,1836530,210000,64000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40408,404,0,0,4,8,10,15,0,3520000,3520000,2640000,2640000,4882810,0,152,400,4040360,240000,128000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40409,404,0,0,4,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,152,450,8888790,270000,256000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40410,404,0,0,4,10,10,19,0,14080000,14080000,10560000,10560000,30517560,0,152,500,19555330,300000,512000,LC_RESEARCH_Economy_404,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
40501,405,箭楼防御I,箭楼防御加成,4,1,10,1,40201,27500,27500,20625,20625,8000,0,154,50,16200,30000,1000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40502,405,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,154,100,35640,60000,2000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40503,405,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,154,150,78400,90000,4000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40504,405,0,0,4,4,10,7,40204,220000,220000,165000,165000,125000,0,154,200,172480,120000,8000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40505,405,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,154,250,379450,150000,16000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40506,405,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,154,300,834790,180000,32000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40507,405,0,0,4,7,10,13,40207,1760000,1760000,1320000,1320000,1953125,0,154,350,1836530,210000,64000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40508,405,0,0,4,8,10,15,40208,3520000,3520000,2640000,2640000,4882810,0,154,400,4040360,240000,128000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40509,405,0,0,4,9,10,17,40209,7040000,7040000,5280000,5280000,12207025,0,154,450,8888790,270000,256000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40510,405,0,0,4,10,10,19,40210,14080000,14080000,10560000,10560000,30517560,0,154,500,19555330,300000,512000,LC_RESEARCH_Economy_405,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
40601,406,箭楼攻击I,箭楼攻击加成,4,1,10,1,40301,27500,27500,20625,20625,8000,0,153,50,16200,30000,1000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40602,406,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,153,100,35640,60000,2000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40603,406,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,153,150,78400,90000,4000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40604,406,0,0,4,4,10,7,40304,220000,220000,165000,165000,125000,0,153,200,172480,120000,8000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40605,406,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,153,250,379450,150000,16000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40606,406,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,153,300,834790,180000,32000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40607,406,0,0,4,7,10,13,40307,1760000,1760000,1320000,1320000,1953125,0,153,350,1836530,210000,64000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40608,406,0,0,4,8,10,15,40308,3520000,3520000,2640000,2640000,4882810,0,153,400,4040360,240000,128000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40609,406,0,0,4,9,10,17,40309,7040000,7040000,5280000,5280000,12207025,0,153,450,8888790,270000,256000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40610,406,0,0,4,10,10,19,40310,14080000,14080000,10560000,10560000,30517560,0,153,500,19555330,300000,512000,LC_RESEARCH_Economy_406,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
40701,407,箭楼生命I,箭楼生命加成,4,1,10,1,40401,27500,27500,20625,20625,8000,0,155,50,16200,30000,1000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40702,407,0,0,4,2,10,3,0,55000,55000,41250,41250,20000,0,155,100,35640,60000,2000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40703,407,0,0,4,3,10,5,0,110000,110000,82500,82500,50000,0,155,150,78400,90000,4000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40704,407,0,0,4,4,10,7,40404,220000,220000,165000,165000,125000,0,155,200,172480,120000,8000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40705,407,0,0,4,5,10,9,0,440000,440000,330000,330000,312500,0,155,250,379450,150000,16000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40706,407,0,0,4,6,10,11,0,880000,880000,660000,660000,781250,0,155,300,834790,180000,32000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40707,407,0,0,4,7,10,13,40407,1760000,1760000,1320000,1320000,1953125,0,155,350,1836530,210000,64000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40708,407,0,0,4,8,10,15,40408,3520000,3520000,2640000,2640000,4882810,0,155,400,4040360,240000,128000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40709,407,0,0,4,9,10,17,40409,7040000,7040000,5280000,5280000,12207025,0,155,450,8888790,270000,256000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40710,407,0,0,4,10,10,19,40410,14080000,14080000,10560000,10560000,30517560,0,155,500,19555330,300000,512000,LC_RESEARCH_Economy_407,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
40801,408,加速,提高军械升级速度,4,1,10,1,40501#40601#40701,33000,33000,24750,24750,9600,0,216,100,24000,60000,600,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40802,408,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,216,400,52800,120000,1500,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40803,408,0,0,4,3,10,5,0,132000,132000,99000,99000,60000,0,216,700,116160,180000,3750,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40804,408,0,0,4,4,10,7,40504#40604#40704,264000,264000,198000,198000,150000,0,216,1000,255540,240000,9375,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40805,408,0,0,4,5,10,9,0,528000,528000,396000,396000,375000,0,216,1300,562185,300000,23437,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40806,408,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,216,1600,1236795,360000,58590,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40807,408,0,0,4,7,10,13,40507#40607#40707,2112000,2112000,1584000,1584000,2343750,0,216,1900,2720940,420000,146475,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40808,408,0,0,4,8,10,15,40508#40608#40708,4224000,4224000,3168000,3168000,5859372,0,216,2200,5986065,480000,366187,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40809,408,0,0,4,9,10,17,40509#40609#40709,8448000,8448000,6336000,6336000,14648430,0,216,2500,13169340,540000,915465,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40810,408,0,0,4,10,10,19,40510#40610#40710,16896000,16896000,12672000,12672000,36621072,0,216,4000,28972545,600000,2288662,LC_RESEARCH_Economy_408,LC_COMMON_BUFF_TYPE_216,2,icon_college_eoc_02,0
40901,409,投石车减耗,降低投石车消耗,4,1,10,1,40801,33000,33000,24750,24750,9600,0,217,100,24000,60000,600,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40902,409,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,217,150,52800,120000,1500,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40903,409,0,0,4,3,10,5,0,132000,132000,99000,99000,60000,0,217,200,116160,180000,3750,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40904,409,0,0,4,4,10,7,40804,264000,264000,198000,198000,150000,0,217,300,255540,240000,9375,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40905,409,0,0,4,5,10,9,0,528000,528000,396000,396000,375000,0,217,450,562185,300000,23437,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40906,409,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,217,650,1236795,360000,58590,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40907,409,0,0,4,7,10,13,40807,2112000,2112000,1584000,1584000,2343750,0,217,900,2720940,420000,146475,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40908,409,0,0,4,8,10,15,40808,4224000,4224000,3168000,3168000,5859372,0,217,1200,5986065,480000,366187,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40909,409,0,0,4,9,10,17,40809,8448000,8448000,6336000,6336000,14648430,0,217,1600,13169340,540000,915465,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
40910,409,0,0,4,10,10,19,40810,16896000,16896000,12672000,12672000,36621072,0,217,3000,28972545,600000,2288662,LC_RESEARCH_Economy_409,LC_COMMON_BUFF_TYPE_217,2,icon_college_eoc_02,0
41001,410,箭楼减耗,降低箭楼消耗,4,1,10,1,40801,33000,33000,24750,24750,9600,0,218,100,24000,60000,600,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41002,410,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,218,150,52800,120000,1500,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41003,410,0,0,4,3,10,5,0,132000,132000,99000,99000,60000,0,218,200,116160,180000,3750,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41004,410,0,0,4,4,10,7,40804,264000,264000,198000,198000,150000,0,218,300,255540,240000,9375,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41005,410,0,0,4,5,10,9,0,528000,528000,396000,396000,375000,0,218,450,562185,300000,23437,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41006,410,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,218,650,1236795,360000,58590,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41007,410,0,0,4,7,10,13,40807,2112000,2112000,1584000,1584000,2343750,0,218,900,2720940,420000,146475,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
